Designator,Mid X,Mid Y,Layer,Rotation
R136,72.26,71.14,Top,180.0
R137,90.07,73.24,Top,180.0
R138,88.76,73.24,Top,180.0
R139,87.45,73.24,Top,180.0
R140,86.15,73.24,Top,180.0
R141,84.83,73.24,Top,180.0
R142,84.83,72.52,Top,0.0
R143,99.79,76.88,Top,90.0
R144,99.03,76.63,Top,270.0
R145,87.23,88.30,Top,270.0
R146,91.84,84.64,Top,180.0
R147,95.94,89.76,Top,270.0
R148,98.08,82.90,Top,270.0
R149,89.86,97.03,Top,90.0
R150,102.47,88.33,Top,90.0
R151,88.76,72.50,Top,180.0
R152,94.05,74.25,Top,90.0
R153,88.77,71.01,Top,180.0
R154,88.77,71.76,Top,180.0
R155,88.76,70.26,Top,180.0
R156,91.63,77.55,Top,90.0
R157,96.06,69.29,Top,0.0
R158,96.06,70.04,Top,0.0
R159,96.06,71.14,Top,180.0
R160,18.17,73.24,Top,180.0
R161,16.86,73.24,Top,180.0
R162,15.55,73.24,Top,180.0
R163,14.25,73.24,Top,180.0
R164,12.93,73.24,Top,180.0
R165,12.93,72.52,Top,0.0
R166,27.89,76.88,Top,90.0
R167,27.13,76.63,Top,270.0
R168,15.33,88.30,Top,270.0
R169,19.94,84.64,Top,180.0
R170,24.04,89.76,Top,270.0
R171,26.18,82.90,Top,270.0
R172,18.04,97.04,Top,90.0
R173,30.57,88.33,Top,90.0
R174,16.86,72.50,Top,180.0
R175,22.15,74.25,Top,90.0
R176,16.87,71.01,Top,180.0
R177,16.87,71.76,Top,180.0
R178,16.86,70.26,Top,180.0
R179,19.73,77.55,Top,90.0
R180,24.16,69.29,Top,0.0
R181,24.16,70.04,Top,0.0
R182,24.16,71.14,Top,180.0
R183,-5.83,73.24,Top,180.0
R184,-7.14,73.24,Top,180.0
R185,-8.45,73.24,Top,180.0
R186,-9.75,73.24,Top,180.0
R187,-11.07,73.24,Top,180.0
R188,-11.07,72.52,Top,0.0
R189, 3.89,76.88,Top,90.0
R190, 3.13,76.63,Top,270.0
R191,-8.67,88.30,Top,270.0
R192,-4.06,84.64,Top,180.0
R193, 0.04,89.76,Top,270.0
R194, 2.18,82.90,Top,270.0
R195,-5.89,97.04,Top,90.0
R196, 6.57,88.33,Top,90.0
R197,-7.14,72.50,Top,180.0
R198,-1.85,74.25,Top,90.0
R199,-7.13,71.01,Top,180.0
R200,-7.13,71.76,Top,180.0
R201,-7.14,70.26,Top,180.0
R202,-4.27,77.55,Top,90.0
R203, 0.16,69.29,Top,0.0
R204, 0.16,70.04,Top,0.0
R205,87.52,19.33,Top,90.0
R206,88.27,19.33,Top,90.0
R207,97.34,24.62,Top,270.0
R208,66.75,12.34,Top,0.0
R209,98.95,14.38,Top,180.0
R210,100.28,14.38,Top,180.0
R211,89.83,31.49,Top,270.0
R212,79.56,16.74,Top,180.0
R213,92.04,12.25,Top,0.0
R214,91.77,11.06,Top,90.0
R215,84.21,40.14,Top,0.0
R216,80.40,40.14,Top,0.0
R217,76.59,40.14,Top,0.0
R218, 0.16,71.14,Top,180.0
R219,-28.93,73.24,Top,180.0
R220,-30.24,73.24,Top,180.0
R221,-31.55,73.24,Top,180.0
R222,-32.85,73.24,Top,180.0
R223,-34.17,73.24,Top,180.0
R224,-34.17,72.52,Top,0.0
R226,132.83,25.64,Top,270.0
R227,132.09,25.64,Top,270.0
R228,135.46,25.64,Top,270.0
R229,134.73,25.63,Top,270.0
R230,134.45,24.62,Top,0.0
R231,135.74,24.62,Top,180.0
R232,133.11,24.63,Top,0.0
R233,131.81,24.63,Top,180.0
R234,137.03,28.56,Top,90.0
R235,142.69,41.41,Top,90.0
R236,129.52,37.04,Top,270.0
R237,125.89,19.58,Top,270.0
R238,141.03,19.46,Top,270.0
R239,129.12,19.85,Top,180.0
R240,123.92,15.90,Top,270.0
R241,-46.33, 7.75,Top,0.0
R242,-41.12, 5.05,Top,270.0
R243,-46.33, 8.75,Top,0.0
R244,-41.93, 5.05,Top,90.0
R245,-19.21,76.88,Top,90.0
R246,-19.97,76.63,Top,270.0
R247,-31.77,88.30,Top,270.0
R248,-27.16,84.64,Top,180.0
R249,81.78, 8.04,Top,90.0
R250,85.56, 8.05,Top,90.0
R251,82.56, 8.04,Top,90.0
R252,94.45, 2.42,Top,180.0
R253,94.98, 4.73,Top,0.0
R254,-79.85,59.86,Top,0.0
R255,89.64, 3.07,Top,90.0
R256,-74.64,57.16,Top,270.0
R257,-79.85,60.86,Top,0.0
R258,-75.45,57.16,Top,90.0
R259,-23.06,89.76,Top,270.0
R260,-20.92,82.90,Top,270.0
R261,-29.10,97.00,Top,90.0
R262,-16.53,88.33,Top,90.0
R263,-57.92,60.23,Top,0.0
R264,-52.71,57.53,Top,270.0
R265,-57.92,61.23,Top,0.0
R266,-53.52,57.53,Top,90.0
R267,-30.24,72.50,Top,180.0
R268,-24.95,74.25,Top,90.0
R269,-30.23,71.01,Top,180.0
R270,-30.23,71.76,Top,180.0
R271,-30.24,70.26,Top,180.0
R272,-27.37,77.55,Top,90.0
R273,-22.94,69.29,Top,0.0
R274,-22.94,70.04,Top,0.0
